"page_key","level2","file_path","url_path","title","description","why_interesting","rank","use_count"
"Mic_Necklace_Custody","Mic","Mic/Explosive_Residue_Coverup/charlie-kirk-necklace.mdx","/Mic/Explosive_Residue_Coverup/charlie-kirk-necklace","Charlie Kirk's Necklace — Residue Search and Custody","Reported federal urgency to recover Kirk's cross necklace, and the competing accounts of how it was returned.","Candace Owens reads the unusual federal push to recover the cross necklace as an explosive-residue hunt; Frank Turek and Erika Kirk reportedly give conflicting recovery accounts, and no residue test has ever been made public.","11","4"
"Mic_Table_Jumpers","Mic","Mic/Table_Jumpers_Device.mdx","/Mic/Table_Jumpers_Device","Table Jumpers and the Missing Mic Device","Who reached Charlie within seconds, and whether the lavalier transmitter was taken off him in the chaos.","An FBI-agent wish-list item reportedly centers on people who went over the table within seconds; the mic pack's whereabouts are unaccounted for, and clips argue cameras were taken down and a chip pulled before the scene was sealed.","12","4"
"Mic_Get_That_Off_Him","Mic","Mic/get-that-off-of-him-911-call.mdx","/Mic/get-that-off-of-him-911-call","""Get That Off Of Him"" — Alleged 911 Call Audio Tip","An unverified 23-second clip of an alleged 911 call from the security team.","On the alleged call, someone reportedly says ""get that off of him"" — which proponents read as an instruction to remove the transmitter from Kirk's body before he reached the hospital. Unverified and secondhand.","13","4"
"Mic_SUV_Candace_Photos","Mic","Mic/suv-transporting-charlie.mdx","/Mic/suv-transporting-charlie","SUV Transporting Charlie — Candace Owens Photos","Photos reportedly released by Candace Owens of the interior of the SUV that carried Kirk, examined for debris.","Citizen analysts say the CANDACE-watermarked photos of the black GMC Yukon show shattered tempered glass across the floor — the kind a fragmented RODE transmitter would scatter and a rifle round would not. TPUSA has not addressed it.","14","4"
"Mic_Burnt_Object_Transmitter","Mic","Mic/burnt-object-rode-transmitter.mdx","/Mic/burnt-object-rode-transmitter","Burnt Object in the SUV — RODE Transmitter Claim","Project Constitution's claim identifying a burnt item in the SUV as the destroyed mic transmitter, plus the problems with it.","Project Constitution claims the charred object photographed in the SUV contains a melted audio jack and a fragment of the RODE battery label — a burnt device inside the vehicle a rifle shooting cannot explain.","15","4"
"Mic_Exploding_Pendant","Mic","Mic/exploding-pendant-shaped-charge.mdx","/Mic/exploding-pendant-shaped-charge","The Exploding Pendant — Shaped-Charge Crucifix Theory","A former USMC explosive breacher's alternate theory that the charge was hidden in the crucifix pendant.","A former Marine explosive breacher argues a microscopic cone-shaped charge inside the crucifix — with the silver chain acting as the anchor that directs the jet — matches the wound better than any rifle round.","16","4"
"Mic_AV_Team_Setup","Mic","Mic/AV_Team_Mic_Setup.mdx","/Mic/AV_Team_Mic_Setup","AV Team and Mic Setup","Who placed the microphone on Charlie Kirk and how the transmitter was routed that day.","The lavalier was reportedly routed UNDER the shirt rather than the normal over-shirt placement — concealing the transmitter from Kirk, security and cameras — and the man in charge of equipment was reportedly the brother-in-law of another staffer.","17","4"
"Mic_Chest_Shot_Witnesses","Mic","Mic/Chest_Shot_Witnesses.mdx","/Mic/Chest_Shot_Witnesses","Chest-Shot Witnesses — Planned Narrative?","Early on-camera witnesses who described a chest wound that never matched the visible neck injury.","Multiple on-scene speakers told cameras Kirk was hit ""right directly to the heart"" — chest language repeated across airings that had to be abandoned once neck-wound video circulated; one witness reportedly reversed her account.","18","5"
"Mic_AES_Company_Profile","Mic","Mic/AES.mdx","/Mic/AES","AES — Accurate Energetic Systems (Company Profile)","Profile of the Tennessee explosives manufacturer at the center of the mic theory's supply-chain thread.","AES sits on a ~1,300-acre site in McEwen, Tennessee making shaped charges and demolition charges for DoD — and its federal contract records, pulled from USASpending.gov, include miniature anti-personnel charges.","19","4"
"Mic_RODE_Wireless_PRO","Mic","Mic/rode-wireless-mic.mdx","/Mic/rode-wireless-mic","RODE Wireless PRO — The Microphone on Kirk's Shirt","Hardware breakdown of the exact lavalier system clipped to Charlie Kirk at UVU.","The RODE Wireless PRO's magnetic clasp is a small black rectangle — the same object video analysts say they can see ejected from Kirk's neck wound in two separate camera angles.","20","4"
"Mic_Stew_Peters_AES","Mic","Mic/Stew_Peters_Broke_AES_Mic.mdx","/Mic/Stew_Peters_Broke_AES_Mic","Stew Peters — Broke the AES / Exploding-Mic Connection","Stew Peters' claim that he first tied the exploding-mic theory to the AES contract and factory blast.","Peters states he broke the story linking a ~$440k DoD order to Accurate Energetic Systems, the plant's later destruction, and claims involving Pete Hegseth's overflight and Elbit Systems of America.","21","4"
"Mic_Explosive_Residue_Science","Mic","Mic/explosive-residue.mdx","/Mic/explosive-residue","Explosive Residue — Transfer, Trapping and Recovery from Fabric","The forensic science of why post-blast residue survives on clothing and car carpet long enough to be tested.","One HPLC study recovered RDX at 3-4 micrograms per gram from nylon and cotton — meaning the shirt, the seized clothing and the SUV carpet at UVU were all still testable, and none of it was publicly tested.","22","4"
"Mic_SUV_Not_In_Custody","Mic","Mic/Explosive_Residue_Coverup/fbi-didnt-take-car-custody.mdx","/Mic/Explosive_Residue_Coverup/fbi-didnt-take-car-custody","Transport SUV Not Held in Long-Term Custody","Claims that the GMC Yukon that carried Kirk was cleaned and prepped for resale rather than sealed as evidence.","The vehicle that carried a dying Charlie Kirk was reportedly towed, cleaned and readied for resale instead of being held as a sealed forensic surface — while fragment and residue questions about its interior remain open.","23","4"
"Mic_Ceiling_Painted","Mic","Mic/Explosive_Residue_Coverup/ceiling-painted-rainbow-building.mdx","/Mic/Explosive_Residue_Coverup/ceiling-painted-rainbow-building","Ceiling Mudded / Painted Under the Courtyard Building","Reported re-mudding or repainting of the concrete tunnel roof beside the UVU tent.","A third surface after soil and pavers: the overhead concrete beside the tent was reportedly mudded or repainted — blast blowback goes up as well as down, and an overhead surface is not something ordinary landscaping touches.","24","4"
"Mic_Overview","Mic","Mic/overview.mdx","/Mic/overview","Microphone — The Exploding Mic Theory","Hub page assembling video, audio, hardware, procurement, debris and veteran-testimony strands of the exploding-mic case.","This hub shows the theory does not rest on one clip: video frame analysis, broadcast audio, a federal micro-charge contract, SUV debris and two combat veterans all converge on the same non-rifle conclusion.","25","4"
"Mic_High_Explosive","Mic","Mic/high-explosive.mdx","/Mic/high-explosive","High Explosive — RDX, PETN and TNT-Class Compounds","Primer on the military explosives that recur in the mic thread and what a tiny charge would leave behind.","PETN — the same compound used in the 2024 Hezbollah pager operation, where concealed micro-charges were remotely detonated inside everyday devices — is the explosive AES Building 602 was reportedly handling.","26","4"
"Mic_Vs_Pendant","Mic","Mic/Mic_vs_Pendant.mdx","/Mic/Mic_vs_Pendant","Mic vs Pendant — Competing Internal-Device Theories","Head-to-head comparison of the lapel-transmitter and crucifix-pendant explosive theories.","Both competing citizen theories accept the same premise the newcomer has never heard: the device was already ON Charlie Kirk's body. They disagree only about which object it was hidden in.","27","4"
"Mic_Exploding_Earpiece","Mic","Mic/exploding-earpiece-iem.mdx","/Mic/exploding-earpiece-iem","Exploding Earpiece (IEM) — Alternate Internal-Device Theory","Unverified citizen theory that the in-ear monitor, not the lapel pack, carried the charge.","This attributed theory puts a tiny low-flash charge in Kirk's in-ear monitor, delivering energy through the ear canal with the IEM wire whipping — and proposes RF initiation over the PA path. Unverified.","28","4"
"Mic_Demo_Shape_Charge","Mic","Mic/Demo_of_shape_charge.mdx","/Mic/Demo_of_shape_charge","Demonstration of a Shaped Charge","Video of a real shaped charge detonating, circulated by skeptics of the mic theory.","This page carries the strongest counterargument on the site: a real shaped charge produces a large smoke cloud that skeptics say is simply absent from the UVU footage.","29","5"
"Mic_LiPO_Battery_Runaway","Mic","Mic/lipo-battery-short-charge.mdx","/Mic/lipo-battery-short-charge","LiPO Short Charge / Battery Runaway — Non-PETN Mic Failure","Alternate theory that the transmitter failed through lithium-polymer thermal runaway rather than a military charge.","An explosive event at the mic need not imply a military micro-charge — this attributed theory has the RODE pack's lithium-polymer cell going into runaway, turning battery and PCB fragments into projectiles.","30","4"
"Mic_Investigation_Index","Mic","Mic/Investigation_Index.mdx","/Mic/Investigation_Index","Mic Investigation Index","Working memo mapping every strand of the exploding-mic investigation.","A working index showing the mic thread is a coordinated multi-front investigation — video, audio, hardware, procurement, SUV fragments, AV chain of custody — not a single viral claim.","31","4"
"Motive_Geopolitical_Intel_Theories","Motive","Motive/Geopolitical_Intel_Service_Theories.mdx","/Motive/Geopolitical_Intel_Service_Theories","Geopolitical and Intelligence-Service Motive Theories (Claims)","Catalogs foreign-intelligence motive claims: blocked NCTC probe, Egyptian aircraft at Provo, Fort Huachuca flights, and shaped-charge sophistication arguments.","Reportedly the NCTC foreign-interference probe was ""snuffed out""; Russell Brand cited two cabinet-meeting sources saying officials declared six days later they were not looking at foreign involvement or accomplices.","1","5"
