page_key,parent_key,level,level2_parent,level2_section,page_type,url_path,file_path,title,sidebar_label,directory,extension,has_frontmatter,line_count,description
Vid_Roof_q354FHR,Vid_Roof_Runner_Clips,5,Videos,Videos,video,/Videos/Vid_UVU_Venue/Vid_Roof_Runner_Clips/Vid_Roof_q354FHR,site/docs/Videos/Vid_UVU_Venue/Vid_Roof_Runner_Clips/Vid_Roof_q354FHR.mdx,"The 70-Minute Livestream: Before, During and After the Shot",70-minute livestream at UVU,Videos/Vid_UVU_Venue/Vid_Roof_Runner_Clips,mdx,yes,116,"An independent streamer's unbroken 1:09:43 walk through UVU on 9/10/2025 — protester interviews before the event, the shot itself, then live eyewitness accounts of blood, sound, roof searches and absent screening."
Vid_Roofshooter3_ggvQD8N,Vid_Roof_Runner_Clips,5,Videos,Videos,video,/Videos/Vid_UVU_Venue/Vid_Roof_Runner_Clips/Vid_Roofshooter3_ggvQD8N,site/docs/Videos/Vid_UVU_Venue/Vid_Roof_Runner_Clips/Vid_Roofshooter3_ggvQD8N.mdx,Surveillance Cut Stamped 12:23:35 PM (roofshooter3),"Surveillance cut, 12:23:35 PM",Videos/Vid_UVU_Venue/Vid_Roof_Runner_Clips,mdx,yes,92,"The same silent 1:40 UVU security-camera composite as the archive copy, but this retrieval carries a legible burned-in timestamp reading 9/10/2025 12:23:35 PM — seconds after the shot."
Vid_Roofshooter1_C58bMEh,Vid_Roof_Runner_Clips,5,Videos,Videos,video,/Videos/Vid_UVU_Venue/Vid_Roof_Runner_Clips/Vid_Roofshooter1_C58bMEh,site/docs/Videos/Vid_UVU_Venue/Vid_Roof_Runner_Clips/Vid_Roofshooter1_C58bMEh.mdx,There's Somebody On The Roof Right There (roofshooter1),Somebody on the roof right there,Videos/Vid_UVU_Venue/Vid_Roof_Runner_Clips,mdx,yes,90,A 20-second phone clip in which two off-camera bystanders point out a figure on a rooftop and say he just ran in from over there. The same audio appears in a mapping clip published by Jason Cain.
Vid_Blake_Bednarz_UVU_Original_RSTzvm3,Vid_Forensic_Originals,5,Videos,Videos,video,/Videos/Vid_UVU_Venue/Vid_Forensic_Originals/Vid_Blake_Bednarz_UVU_Original_RSTzvm3,site/docs/Videos/Vid_UVU_Venue/Vid_Forensic_Originals/Vid_Blake_Bednarz_UVU_Original_RSTzvm3.mdx,The Bednarz UVU Original - Reference Capture,Bednarz UVU Original,Videos/Vid_UVU_Venue/Vid_Forensic_Originals,mdx,yes,87,"The eleven-minute unaltered Blake Bednarz capture of the UVU event, pinned to IPFS with a metadata report and forensic information sheet, and used as the reference original for the whole archive."
Vid_George_Webb_Big_Picture_t2nu1MQ,Vid_Big_Picture_Theories,5,Videos,Videos,video,/Videos/Vid_Theories/Vid_Big_Picture_Theories/Vid_George_Webb_Big_Picture_t2nu1MQ,site/docs/Videos/Vid_Theories/Vid_Big_Picture_Theories/Vid_George_Webb_Big_Picture_t2nu1MQ.mdx,"George Webb Ties Together DuPont, Burisma and the Flights","Webb: DuPont, Burisma, Flights",Videos/Vid_Theories/Vid_Big_Picture_Theories,mdx,yes,86,"A 170-second handheld monologue in which George Webb strings together a claimed post-death phone call, a name from his older Burisma research, Egyptian flight counts and event-surveillance claims."
Vid_Videos_Chain_Evil_Mp4_xddAQix,Vid_Chain_Evil_Map,5,Videos,Videos,video,/Videos/Vid_Theories/Vid_Chain_Evil_Map/Vid_Videos_Chain_Evil_Mp4_xddAQix,site/docs/Videos/Vid_Theories/Vid_Chain_Evil_Map/Vid_Videos_Chain_Evil_Mp4_xddAQix.mdx,The Chain of Evil Map — A 13-Minute Walkthrough,Chain of Evil Map Walkthrough,Videos/Vid_Theories/Vid_Chain_Evil_Map,mdx,yes,95,"A 13:33 screen-recorded walkthrough of the Chain of Evil diagram, mapping a hypothesised route from foreign intelligence methods through media, money and institutions down to citizens."
Vid_FaithDrivUr_Narrator_Says_Police_2078917,Vid_9_24_AM,5,Videos,Videos,video,/Videos/Vid_Timeline_Overview/Vid_9_24_AM/Vid_FaithDrivUr_Narrator_Says_Police_2078917,site/docs/Videos/Vid_Timeline_Overview/Vid_9_24_AM/Vid_FaithDrivUr_Narrator_Says_Police_2078917.mdx,The 9:24 AM Camera Frame and the Question It Raises,The 9:24 AM Camera Frame,Videos/Vid_Timeline_Overview/Vid_9_24_AM,mdx,yes,80,A 27-second clip pairing courtroom testimony about a 9:24 AM campus arrival with a presenter asking which Turning Point USA representative was met that morning.
Vid_CK_Assassination_Lvvoqkb,Vid_Moment_Shot,5,Videos,Videos,video,/Videos/Vid_Timeline_Overview/Vid_Moment_Shot/Vid_CK_Assassination_Lvvoqkb,site/docs/Videos/Vid_Timeline_Overview/Vid_Moment_Shot/Vid_CK_Assassination_Lvvoqkb.mdx,"The Same Two Seconds, Six Times, From Six Angles","The same two seconds, six times",Videos/Vid_Timeline_Overview/Vid_Moment_Shot,mdx,yes,89,"A 55-second study that replays the instant of the shot from six framings, twice in slow motion, and ends on a card reading JUSTICEFORCHARLIEKIRK. The shirt movement is what the edit is built to show."
Vid_Assass_South_FPRyVZf,Vid_Moment_Shot,5,Videos,Videos,video,/Videos/Vid_Timeline_Overview/Vid_Moment_Shot/Vid_Assass_South_FPRyVZf,site/docs/Videos/Vid_Timeline_Overview/Vid_Moment_Shot/Vid_Assass_South_FPRyVZf.mdx,"A Stage Rush, A Tackle, And A Red Arrow At The Ear","Stage rush, tackle, red arrow",Videos/Vid_Timeline_Overview/Vid_Moment_Shot,mdx,yes,85,"A 1:30 music-scored loop of a stage-rush being tackled at a Prove Me Wrong event, with one inserted still of a red arrow pointing at Charlie Kirk's ear. Filed as south-angle material it does not contain."
Vid_Project_Constitution_TYLER_ROBINSON_1982459,Vid_Lance_Twiggs_4d11,5,Videos,Videos,video,/Videos/Vid_Tyler_Robinson/Vid_Lance_Twiggs_4d11/Vid_Project_Constitution_TYLER_ROBINSON_1982459,site/docs/Videos/Vid_Tyler_Robinson/Vid_Lance_Twiggs_4d11/Vid_Project_Constitution_TYLER_ROBINSON_1982459.mdx,The Discord Logs Video: An Anonymous Source and a Substack Post,Discord Logs Video (Anonbirdd),Videos/Vid_Tyler_Robinson/Vid_Lance_Twiggs_4d11,mdx,yes,180,"A 22-minute narrated read-through of a Substack post publishing Discord archives supplied by an anonymous person claiming to know Tyler Robinson and Lance Twiggs, with photographs of the apartment."
Vid_IGraceAshford_Clip_Baroncoleman_Baron_2076585,Vid_Robinson_Safety_Claims,5,Videos,Videos,video,/Videos/Vid_Tyler_Robinson/Vid_Robinson_Safety_Claims/Vid_IGraceAshford_Clip_Baroncoleman_Baron_2076585,site/docs/Videos/Vid_Tyler_Robinson/Vid_Robinson_Safety_Claims/Vid_IGraceAshford_Clip_Baroncoleman_Baron_2076585.mdx,"Baron Coleman: ""Tyler Robinson Is in Grave Danger""",@IGraceAshford (clip: @baroncoleman)…,Videos/Vid_Tyler_Robinson/Vid_Robinson_Safety_Claims,mdx,yes,93,"A 41-second clip in which attorney and radio host Baron Coleman states his conviction that Tyler Robinson was framed, was not meant to survive to surrender, and cannot be allowed to reach trial."
Vid_Steve_Cameron_HolonCitizen_Mzandthropic_2051568,Vid_Arrest_Broadcast,5,Videos,Videos,video,/Videos/Vid_Tyler_Robinson/Vid_Arrest_Broadcast/Vid_Steve_Cameron_HolonCitizen_Mzandthropic_2051568,site/docs/Videos/Vid_Tyler_Robinson/Vid_Arrest_Broadcast/Vid_Steve_Cameron_HolonCitizen_Mzandthropic_2051568.mdx,"""There Was None"" — The Body-Camera Answer On the Record",The Body-Camera Answer,Videos/Vid_Tyler_Robinson/Vid_Arrest_Broadcast,mdx,yes,134,Thirty-five seconds of appeal-hearing audio in which a county representative states on the record that a search was made for body camera footage and none was found.
Vid_Steve_Cameron_HolonCitizen_Mzandthropic_2051568_2,Vid_Arrest_Broadcast,5,Videos,Videos,video,/Videos/Vid_Tyler_Robinson/Vid_Arrest_Broadcast/Vid_Steve_Cameron_HolonCitizen_Mzandthropic_2051568_2,site/docs/Videos/Vid_Tyler_Robinson/Vid_Arrest_Broadcast/Vid_Steve_Cameron_HolonCitizen_Mzandthropic_2051568_2.mdx,"The Records Request, Read Into the Record",The Records Request Read Out,Videos/Vid_Tyler_Robinson/Vid_Arrest_Broadcast,mdx,yes,140,Fifty-eight seconds of appeal-hearing audio in which counsel for CBS News states the exact scope of the sheriff lobby video request and the county's stated grounds for denying it.
Vid_Steve_Cameron_HolonCitizen_Mzandthropic_2051567,Vid_Arrest_Broadcast,5,Videos,Videos,video,/Videos/Vid_Tyler_Robinson/Vid_Arrest_Broadcast/Vid_Steve_Cameron_HolonCitizen_Mzandthropic_2051567,site/docs/Videos/Vid_Tyler_Robinson/Vid_Arrest_Broadcast/Vid_Steve_Cameron_HolonCitizen_Mzandthropic_2051567.mdx,Why Does the Request Start at 6 p.m.? — Coleman on the Appeal,Coleman on the Appeal,Videos/Vid_Tyler_Robinson/Vid_Arrest_Broadcast,mdx,yes,162,"Baron Coleman plays the appeal-hearing audio and argues two points from it: that the denial implies the lobby footage exists, and that the request window opening at 6 p.m. is telling."
Vid_VLuvMully_Cowboy_S_Smokehouse_2077951,Vid_Receipt_Timeline,5,Videos,Videos,video,/Videos/Vid_Tyler_Robinson/Vid_Receipt_Timeline/Vid_VLuvMully_Cowboy_S_Smokehouse_2077951,site/docs/Videos/Vid_Tyler_Robinson/Vid_Receipt_Timeline/Vid_VLuvMully_Cowboy_S_Smokehouse_2077951.mdx,"The Cowboy's Smokehouse Receipt, Filmed",Cowboy's Smokehouse Receipt,Videos/Vid_Tyler_Robinson/Vid_Receipt_Timeline,mdx,yes,87,Twelve silent seconds of a printed 9/10/25 restaurant receipt showing an 8:55 PM order and a 9:47 PM card payment. No person appears; the receipt is unauthenticated and the customer unidentified.
Vid_VLuvMully_Clip_WDYFW_PodClips_2076019,Vid_Surrender_Timeline,5,Videos,Videos,video,/Videos/Vid_Tyler_Robinson/Vid_Surrender_Timeline/Vid_VLuvMully_Clip_WDYFW_PodClips_2076019,site/docs/Videos/Vid_Tyler_Robinson/Vid_Surrender_Timeline/Vid_VLuvMully_Clip_WDYFW_PodClips_2076019.mdx,Baron Coleman On What An Early Surrender Time Would Mean,Coleman On An Early Surrender Time,Videos/Vid_Tyler_Robinson/Vid_Surrender_Timeline,mdx,yes,89,"A 4:00 podcast clip in which Baron Coleman argues that if Tyler Robinson surrendered in the afternoon rather than after 9pm, the prosecution timeline collapses, and notes the missing surrender video."
Vid_SteveCameronPr1_Sheriff_Nate_Brooksby_2045116,Vid_Surrender_Timeline,5,Videos,Videos,video,/Videos/Vid_Tyler_Robinson/Vid_Surrender_Timeline/Vid_SteveCameronPr1_Sheriff_Nate_Brooksby_2045116,site/docs/Videos/Vid_Tyler_Robinson/Vid_Surrender_Timeline/Vid_SteveCameronPr1_Sheriff_Nate_Brooksby_2045116.mdx,Sheriff Brooksby Describes The 8:02 Phone Call From A Retired Friend,Brooksby On The 8:02 Phone Call,Videos/Vid_Tyler_Robinson/Vid_Surrender_Timeline,mdx,yes,83,"A 68-second press-conference clip in which Washington County Sheriff Nate Brooksby recounts the 8:02pm call from a retired colleague that began the surrender, and the family's role in arranging it."
Vid_Project_Constitution_MUST_WATCH_2001569,Vid_Walking_Path,5,Videos,Videos,video,/Videos/Vid_Tyler_Robinson/Vid_Walking_Path/Vid_Project_Constitution_MUST_WATCH_2001569,site/docs/Videos/Vid_Tyler_Robinson/Vid_Walking_Path/Vid_Project_Constitution_MUST_WATCH_2001569.mdx,Walking The Route: Doorbell Cameras To Three Wooded Areas,Walking the alleged route,Videos/Vid_Tyler_Robinson/Vid_Walking_Path,mdx,yes,96,"A 6:56 first-person walk-through retracing the route attributed to the suspect, from a doorbell camera north of campus to the roof and out to three candidate locations for the rifle."
Vid_Project_Constitution_Breaking_Newly_1979071,Vid_Tyler_Robinson_Footage,5,Videos,Videos,video,/Videos/Vid_Tyler_Robinson/Vid_Tyler_Robinson_Footage/Vid_Project_Constitution_Breaking_Newly_1979071,site/docs/Videos/Vid_Tyler_Robinson/Vid_Tyler_Robinson_Footage/Vid_Project_Constitution_Breaking_Newly_1979071.mdx,Project Constitution: Doorbell Footage From The Morning Of September 10,Project Constitution: Doorbell Cam,Videos/Vid_Tyler_Robinson/Vid_Tyler_Robinson_Footage,mdx,yes,72,"A silent 4:59 cut of Wyze doorbell video time-stamped 2025-09-10 08:22, posted by Project Constitution and credited to a YouTube researcher, presented as showing a young man walking a suburban street hours before the UVU shooting."
Vid_EddieSpaghetti_HolonCitizen_JOKAQARMY1_Yeah_2025172,Vid_Tyler_Robinson_Footage,5,Videos,Videos,video,/Videos/Vid_Tyler_Robinson/Vid_Tyler_Robinson_Footage/Vid_EddieSpaghetti_HolonCitizen_JOKAQARMY1_Yeah_2025172,site/docs/Videos/Vid_Tyler_Robinson/Vid_Tyler_Robinson_Footage/Vid_EddieSpaghetti_HolonCitizen_JOKAQARMY1_Yeah_2025172.mdx,Prosecutor Describes The Suspects Unusual Gait On Campus Surveillance,Prosecutor On The Suspect's Gait,Videos/Vid_Tyler_Robinson/Vid_Tyler_Robinson_Footage,mdx,yes,80,"A 50-second press-conference clip in which a prosecutor narrates campus surveillance of the suspect entering UVU at about 11:51 a.m., describing a stiff right leg said to be consistent with a rifle concealed in his trouser leg."
Vid_Tyler_Running_xJyU633,Vid_Tyler_Robinson_Footage,5,Videos,Videos,video,/Videos/Vid_Tyler_Robinson/Vid_Tyler_Robinson_Footage/Vid_Tyler_Running_xJyU633,site/docs/Videos/Vid_Tyler_Robinson/Vid_Tyler_Robinson_Footage/Vid_Tyler_Running_xJyU633.mdx,Six-Second Pan Across The UVU Hall Of Flags Toward The Crowd,Six-Second Hall Of Flags Pan,Videos/Vid_Tyler_Robinson/Vid_Tyler_Robinson_Footage,mdx,yes,68,"A silent six-second handheld pan shot from inside a UVU interior space with international flags overhead, sweeping across the outdoor crowd and a row of tabled staff. Filed under Tyler Robinson footage despite showing neither."
Vid_Muppet_Masher_TommyLaRussoLLC_2075684,Vid_Tyler_Robinson_Footage,5,Videos,Videos,video,/Videos/Vid_Tyler_Robinson/Vid_Tyler_Robinson_Footage/Vid_Muppet_Masher_TommyLaRussoLLC_2075684,site/docs/Videos/Vid_Tyler_Robinson/Vid_Tyler_Robinson_Footage/Vid_Muppet_Masher_TommyLaRussoLLC_2075684.mdx,"Wyze Porch Camera, Suburban Street, 08:22 On September 10","Wyze Porch Camera, 08:22 Sept 10",Videos/Vid_Tyler_Robinson/Vid_Tyler_Robinson_Footage,mdx,yes,70,"A silent 34-second Wyze porch-camera clip stamped 2025-09-10 08:22:50, reposted by Muppet Masher, showing a quiet suburban street, a passing sedan, a dog walker and a second pedestrian on the far sidewalk."
Vid_Clothing_Change_qHbnd8p,Vid_Tyler_Robinson_Footage,5,Videos,Videos,video,/Videos/Vid_Tyler_Robinson/Vid_Tyler_Robinson_Footage/Vid_Clothing_Change_qHbnd8p,site/docs/Videos/Vid_Tyler_Robinson/Vid_Tyler_Robinson_Footage/Vid_Clothing_Change_qHbnd8p.mdx,Governor Cox Says The Suspect Changed Clothes Twice On September 10,Cox On The Clothing Change,Videos/Vid_Tyler_Robinson/Vid_Tyler_Robinson_Footage,mdx,yes,76,"A 22-second press-conference clip in which Utah Governor Spencer Cox states the suspect wore different clothing when first spotted on campus, changed on the roof, and was later arrested in the clothing he had worn before the shooting."
Vid_0HOUR_Hey_Jimmy_Rustlin_1965902,Vid_Tyler_Robinson_Footage,5,Videos,Videos,video,/Videos/Vid_Tyler_Robinson/Vid_Tyler_Robinson_Footage/Vid_0HOUR_Hey_Jimmy_Rustlin_1965902,site/docs/Videos/Vid_Tyler_Robinson/Vid_Tyler_Robinson_Footage/Vid_0HOUR_Hey_Jimmy_Rustlin_1965902.mdx,Six Seconds Of A White Object Crossing The Sky Above The Venue,White Object Crossing The Sky,Videos/Vid_Tyler_Robinson/Vid_Tyler_Robinson_Footage,mdx,yes,70,"A looping six-second phone clip shot through the UVU Hall of Flags glass, panning up from the outdoor crowd to track a small fast white object across the sky. Posted by 0HOUR with a caption claiming it shows someone running."
Vid_Clothing_Change_Copy_YMV1Zzv,Vid_Tyler_Robinson_Footage,5,Videos,Videos,video,/Videos/Vid_Tyler_Robinson/Vid_Tyler_Robinson_Footage/Vid_Clothing_Change_Copy_YMV1Zzv,site/docs/Videos/Vid_Tyler_Robinson/Vid_Tyler_Robinson_Footage/Vid_Clothing_Change_Copy_YMV1Zzv.mdx,"Governor Cox On The Clothing Change, Subtitled Duplicate Capture",Cox Clothing Change (Subtitled),Videos/Vid_Tyler_Robinson/Vid_Tyler_Robinson_Footage,mdx,yes,76,A 23-second subtitled capture of the same Utah press-conference answer in which Governor Spencer Cox describes the suspect changing clothing on the roof and being arrested in the outfit worn before the shooting.
Vid_Jesse_FIRE_57oyrzX,Vid_CIA_Archive_Video,5,Videos,Videos,video,/Videos/Vid_US_Intelligence/Vid_CIA_Archive_Video/Vid_Jesse_FIRE_57oyrzX,site/docs/Videos/Vid_US_Intelligence/Vid_CIA_Archive_Video/Vid_Jesse_FIRE_57oyrzX.mdx,Twenty-Nine-Minute Commentary Round-Up,29-Minute Commentary Round-Up,Videos/Vid_US_Intelligence/Vid_CIA_Archive_Video,mdx,yes,94,"A 29-minute reaction video in which a YouTube host assembles other creators' claims about the case, including Google Trends search-pattern arguments, and repeatedly says he does not know what happened."
Vid_FINAL_CIA_Drones_a74hWXT,Vid_CIA_Archive_Video,5,Videos,Videos,video,/Videos/Vid_US_Intelligence/Vid_CIA_Archive_Video/Vid_FINAL_CIA_Drones_a74hWXT,site/docs/Videos/Vid_US_Intelligence/Vid_CIA_Archive_Video/Vid_FINAL_CIA_Drones_a74hWXT.mdx,Four Open Questions for the FBI - Slide Presentation,Four Questions for the FBI,Videos/Vid_US_Intelligence/Vid_CIA_Archive_Video,mdx,yes,98,"An eleven-minute slide presentation setting out four documented threads - a campus security centre, search records, the N1098L flight profile, and drone sightings - as questions for the FBI rather than conclusions."
Vid_Original_Fixed_High_Q_n4m8oYt,Vid_CIA_Archive_Video,5,Videos,Videos,video,/Videos/Vid_US_Intelligence/Vid_CIA_Archive_Video/Vid_Original_Fixed_High_Q_n4m8oYt,site/docs/Videos/Vid_US_Intelligence/Vid_CIA_Archive_Video/Vid_Original_Fixed_High_Q_n4m8oYt.mdx,Four Questions Presentation - High-Quality Render,Four Questions (HQ Render),Videos/Vid_US_Intelligence/Vid_CIA_Archive_Video,mdx,yes,91,"The higher-quality render of the eleven-minute slide presentation on the campus security centre, the N1098L flight profile, and the drone-sighting question, with identical narration to the other copy."
Vid_FINAL_CIA_Drones_3L2xrQM,Vid_CIA_Footage,5,Videos,Videos,video,/Videos/Vid_US_Intelligence/Vid_CIA_Footage/Vid_FINAL_CIA_Drones_3L2xrQM,site/docs/Videos/Vid_US_Intelligence/Vid_CIA_Footage/Vid_FINAL_CIA_Drones_3L2xrQM.mdx,FINAL CIA Drones: The N1098L Loop and the Questions For the FBI,FINAL CIA Drones (N1098L),Videos/Vid_US_Intelligence/Vid_CIA_Footage,mdx,yes,172,"A 14-minute narrated screen-share walking through the UVU national-security centre, Israel-side search clusters, and the N1098L flight profile, ending in a list of questions put to the FBI."
Vid_Full_Drone_2025_Oct_hoQ1YxX,Vid_CIA_Footage,5,Videos,Videos,video,/Videos/Vid_US_Intelligence/Vid_CIA_Footage/Vid_Full_Drone_2025_Oct_hoQ1YxX,site/docs/Videos/Vid_US_Intelligence/Vid_CIA_Footage/Vid_Full_Drone_2025_Oct_hoQ1YxX.mdx,"Full Drone Cut, 27 October 2025: The Working Copy of the N1098L Walkthrough",Full Drone Cut (27 Oct 2025),Videos/Vid_US_Intelligence/Vid_CIA_Footage,mdx,yes,142,"The dated working copy of the 14-minute N1098L screen-share, byte-identical in transcript to the final cut and useful mainly for establishing when the analysis was assembled."
Vid_Project_Constitution_ICYMI_CIA_1979657,Vid_CIA_Footage,5,Videos,Videos,video,/Videos/Vid_US_Intelligence/Vid_CIA_Footage/Vid_Project_Constitution_ICYMI_CIA_1979657,site/docs/Videos/Vid_US_Intelligence/Vid_CIA_Footage/Vid_Project_Constitution_ICYMI_CIA_1979657.mdx,Project Constitution - The Utah State Intelligence Centre Question,USU Anticipatory Intelligence,Videos/Vid_US_Intelligence/Vid_CIA_Footage,mdx,yes,147,"A 53-second piece to camera on Utah State University's Center for Anticipatory Intelligence, its founders' agency backgrounds, and the single semester Tyler Robinson spent at USU in 2021."
Vid_RAW_CIA_Drones_GtdgM4K,Vid_CIA_Footage,5,Videos,Videos,video,/Videos/Vid_US_Intelligence/Vid_CIA_Footage/Vid_RAW_CIA_Drones_GtdgM4K,site/docs/Videos/Vid_US_Intelligence/Vid_CIA_Footage/Vid_RAW_CIA_Drones_GtdgM4K.mdx,RAW CIA Drones: The Four-Node Summary Slide,RAW CIA Drones (Summary Slide),Videos/Vid_US_Intelligence/Vid_CIA_Footage,mdx,yes,123,"A single static diagram summarising the N1098L thread across four boxes - the UVU national-security centre, Israel-side searches, the September 10 timeline, and the aircraft - carrying its own no-implication disclaimers."
Vid_AMeadowInquiry_Cabot_Phillips_Alibi_2011947,Vid_Fort_Huachuca_Claims,5,Videos,Videos,video,/Videos/Vid_US_Intelligence_Assisted/Vid_Fort_Huachuca_Claims/Vid_AMeadowInquiry_Cabot_Phillips_Alibi_2011947,site/docs/Videos/Vid_US_Intelligence_Assisted/Vid_Fort_Huachuca_Claims/Vid_AMeadowInquiry_Cabot_Phillips_Alibi_2011947.mdx,The Alibi Clip and the Carpet Comparison,Alibi Clip and the Carpet,Videos/Vid_US_Intelligence_Assisted/Vid_Fort_Huachuca_Claims,mdx,yes,141,"Fourteen silent seconds of office CCTV timestamped 09:17 on September 9, 2025, reposted with a claim that the interior finishes match Fort Huachuca. The claim is recorded; it is not adopted."
Vid_MuppetMasher_UVU_Witness_Nick_2053805,Vid_What_Witnesses_Heard,5,Videos,Videos,video,/Videos/Vid_Witnesses/Vid_What_Witnesses_Heard/Vid_MuppetMasher_UVU_Witness_Nick_2053805,site/docs/Videos/Vid_Witnesses/Vid_What_Witnesses_Heard/Vid_MuppetMasher_UVU_Witness_Nick_2053805.mdx,The KSL Interview Where A Witness Describes A Neck Wound And Cheering,"Witness Nick: Neck Wound, Cheering",Videos/Vid_Witnesses/Vid_What_Witnesses_Heard,mdx,yes,79,"A 53-second KSL TV field interview in which a young witness describes hearing one loud pop, seeing the shot pass through Kirk's neck from his own left, and a group at the top of the area cheering."
Vid_Project_Constitution_EYEWITNESS_DROPS_1977638,Vid_Witness_Interviews,5,Videos,Videos,video,/Videos/Vid_Witnesses/Vid_Witness_Interviews/Vid_Project_Constitution_EYEWITNESS_DROPS_1977638,site/docs/Videos/Vid_Witnesses/Vid_Witness_Interviews/Vid_Project_Constitution_EYEWITNESS_DROPS_1977638.mdx,The Witness Who Looked For a Crowd Shooter and Saw None,Looked For a Crowd Shooter,Videos/Vid_Witnesses/Vid_Witness_Interviews,mdx,yes,135,"A re-cut broadcast interview: the witness gives the heart description, then says he stayed up looking for anyone being set upon in the crowd and saw nothing. The reposter's point-blank headline is not supported by the clip."
