url_path,file_path,extension,level,level2,csv_level2,is_overview,title,sidebar_label,description,media_kind,media_src,media_cid,media_alt,media_shape,banned,anchor,teaser
/People/carrie-prejean-boller,site/docs/People/carrie-prejean-boller.mdx,mdx,3,People,People,no,Carrie Prejean Boller,Carrie Prejean Boller,Public figure reported in online commentary to have questioned Seth Dillon under oath about a Hamptons meeting connected to the case discussion.,none,,,,none,no,H2_SOURCES,"She reportedly put the Hamptons meeting to <a href=""/People/seth-dillon"">Seth Dillon</a> under oath, and commentary says his account shifted afterwards. Asking a question in a proceeding is an ordinary act; what it reportedly produced is why this page exists."
/People/chad-e-grunander,site/docs/People/chad-e-grunander.mdx,mdx,3,People,People,no,Chad E. Grunander,Chad E. Grunander,Deputy (and Chief Deputy) Utah County Attorney on the prosecution team in State v. Tyler Robinson; documented by public role and court records.,none,,,,none,no,H2_SOURCES,"A Deputy Utah County Attorney on the prosecution team, documented by docket entry and public role only. Watch the office rather than the man: discovery disputes and gag-order fights run through it."
/People/charles-mcclintock-wilson,site/docs/People/charles-mcclintock-wilson.mdx,mdx,3,People,People,no,Charles McClintock Wilson,Charles McClintock Wilson,"ZUMA Press photojournalist who captured Charlie Kirk's final moments and immediate aftermath at the September 10, 2025 UVU event.",image,/img/evidence/cef9693171f66378da868fa201119e1091682b94d15f6b464e3012c32a978a9e.jpg,QmYSrGcFA2BWF4uyWqA7LfgBqFAdmhrH3j9sSCe8Q9Mn6m,"This image depicts a tense, physical confrontation or arrest taking place outdoors on a paved walkway during a sunny day.",ck-4sq-stack,no,CK_AUTHOR_CREDIT,"The ZUMA photojournalist whose stills from the courtyard have been pulled apart frame by frame. Professional press coverage, examined here as evidence rather than as illustration."
/People/charlie-kirk-girlfriend-claims,site/docs/People/charlie-kirk-girlfriend-claims.mdx,mdx,3,People,People,no,Charlie Kirk Personal-Life Claims (Unverified),Charlie Kirk — Girlfriend Claims,Documents unverified fringe claims about Charlie Kirk's personal life; establishes that Kirk was married to Erika Kirk. Not an investigation target page.,none,,,,none,no,CK_AUTHOR_CREDIT,"A page that exists to close a rumour rather than carry it. Charlie Kirk was married to Erika Kirk, and the fringe framing is recorded only so that no unnamed person gets tarred by it."
/People/charlie-kirk,site/docs/People/charlie-kirk.mdx,mdx,3,People,People,no,Charlie Kirk,Charlie Kirk,"Charles James Kirk was a nationally influential conservative political activist, founder of Turning Point USA (TPUSA), and the victim of an assassination on…",none,,,,none,no,CK_AUTHOR_CREDIT,"The man himself &mdash; what he built, what he changed his mind about in his final months, and who he told that he was afraid. Every other page on this site is downstream of this one."
/People/chris-bagley,site/docs/People/chris-bagley.mdx,mdx,3,People,People,no,Chris Bagley,Chris Bagley,"Profile of former UVU campus police officer Christopher 'Chris' Bagley — the first officer reported to reach the Losee Center roof, his preliminary-hearing testimony, and the body-camera questions raised in public commentary.",image,/img/evidence/9b0df1c98c0a23b8a2b3cca5e5c6917f54c03967289e81a5f5e466975e40db8a.jpg,QmZ1mCGVdSjGXoXVDSBnpCS7qUZbz32S6yT6BecMCmH5cS,Screenshot of an anonymous email to the Candace Owens tips line describing Axon Body Cam 4 behavior,ck-4sq-stack,no,H2_SOURCES,"The UVU officer reported to have reached the Losee Center roof first, and the State&apos;s first live witness at the preliminary hearing. What his body camera did and did not capture became a question of its own."
/People/chris-martenson,site/docs/People/chris-martenson.mdx,mdx,3,People,People,no,Chris Martenson,Chris Martenson,Peak Prosperity analyst cited for a ballistics breakdown arguing the wound pattern fits a different round than the official one.,none,,,,none,no,H2_SOURCES,"A Peak Prosperity analyst whose ballistics breakdown argues the wounding pattern fits a fragmenting high-velocity 9mm rather than the .30-06 of the official account. His stated opinion, attributed to him, and one reason the weapon question stays open."
/People/christopher-d-ballard,site/docs/People/christopher-d-ballard.mdx,mdx,3,People,People,no,Christopher D. Ballard,Christopher D. Ballard,Deputy Utah County Attorney on the State v. Tyler Robinson prosecution team; subject of a June 2026 civil-contempt finding over pretrial media statements.,none,,,,none,no,H2_SOURCES,"A Deputy Utah County Attorney found in civil contempt in June 2026 over pretrial media statements about &quot;ample evidence&quot; &mdash; reportedly made while an ATF ballistics result was inconclusive. The finding concerns publicity rules, not guilt."
/People/cj-pearson,site/docs/People/cj-pearson.mdx,mdx,3,People,People,no,CJ Pearson,CJ Pearson,CJ Pearson is chair of the RNC Youth Advisory Council and a conservative influencer photographed at the reported August 2025 Bridgehampton gathering involving Charlie Kirk. This page summarizes reported context only.,none,,,,none,no,CK_AUTHOR_CREDIT,The RNC Youth Advisory Council chair photographed among reported participants at the August 2025 Bridgehampton gathering. Placement in a photograph is the whole of the claim; what was said in that room remains unconfirmed.
/People/connor-dority,site/docs/People/connor-dority.mdx,mdx,3,People,People,no,Connor Dority,Connor Dority,"Name that appears in compiled EMS accounts as a medic reportedly on scene at UVU on September 10, 2025.",image,/img/evidence/e1eab97eefe51aec03a1d9f571d91ad2e5b6031504b1eb3527e060d4951c1b2b.jpg,QmVeVymTWTvQR3iTvtdYyXftoLPMnLbgJJFD62yypMUsYy,"This is a digital collage graphic, likely sourced from social media, designed to identify and link an individual named &quot;Conor Dority&quot; (also spelled &quot;Connor&quot; in parts of the…",ck-4sq-side,no,H2_SOURCES,Named in compiled accounts as one of the EMS crew who arrived in full gear and reportedly asked to be let through. The same accounts say the medics were turned away.
/People/connor-henderson,site/docs/People/connor-henderson.mdx,mdx,3,People,People,no,Connor Henderson,Connor Henderson,BYU-era name in an unverified coincidence thread; reportedly an ER scribe at Timpanogos in summer 2025.,none,,,,none,no,H2_SOURCES,"A name inside a chain-of-coincidence thread: a BYU overlap, and a reported summer scribe job at the hospital Charlie Kirk was taken to. The thread&apos;s own authors call it coincidence, and this page keeps it labelled that way."
/People/dan-bongino,site/docs/People/dan-bongino.mdx,mdx,3,People,People,no,Dan Bongino,Dan Bongino,"Dan Bongino, Deputy FBI Director, was present at the case briefing and is named in citizen calls for the FBI to ground a private aircraft for forensic review.",none,,,,none,no,H2_SOURCES,"The FBI&apos;s Deputy Director, listed at the September 11 briefing and named repeatedly in citizen appeals asking the bureau to ground a private aircraft for forensic review. The appeals are the story here, not any allegation against him."
/People/dan-flood,site/docs/People/dan-flood.mdx,mdx,3,People,People,no,Dan Flood,Dan Flood,TPUSA Security Director Dan Flood was in the SUV with Charlie Kirk during and after the shooting. He jumped on Kirk to shield him from further harm alongside…,image,/img/evidence/52deddaff010b90c6b47311b55faf21f531a21602a1a7ff246bb5756d69b2883.webp,QmXhRuEMFucbWSjZqangwcAtW6pNgpWaMBsrn7o5GUtGUc,This image is a portrait-orientation screenshot of a mobile phone screen displaying a social media feed on X (formerly Twitter).,ck-4sq-side,no,CK_AUTHOR_CREDIT,"TPUSA&apos;s head of security, and one of five people in the SUV that left the campus. The Signal thread carrying death threats reportedly reached him, which makes what was known beforehand a live question."
/People/dan-harpole,site/docs/People/dan-harpole.mdx,mdx,3,People,People,no,Dan Harpole,Dan Harpole,"Name attributed in online commentary to a remark about EMS presence at UVU on September 10, 2025.",none,,,,none,no,H2_SOURCES,"Credited in commentary with the claim that EMS were &quot;nowhere to be found&quot; at UVU &mdash; a characterisation the same compiled notes say video contradicts. A disputed remark, recorded as disputed."
/People/dan-merrell,site/docs/People/dan-merrell.mdx,mdx,3,People,People,no,Dan Merrell,Dan Merrell,"Daniel (Dan) Merrell, the Utah landscaping contractor operating as Hardscape Utah who gave an on-camera account of paving the UVU courtyard on September 14, 2025 — four days after the Charlie Kirk shooting.",none,,,,none,no,H2_SOURCES,"The contractor who says on camera that he was called to lay pavers over the UVU courtyard on September 14, four days after the shooting. Contracted landscaping is lawful work; the question the clip raises is who ordered it, and why then."
/People/daniel-neff,site/docs/People/daniel-neff.mdx,mdx,3,People,People,no,Daniel Neff,Daniel Neff,Military officer named in an unverified online coincidence thread about a shared surname; this site does not endorse the speculation.,none,,,,none,no,H2_SOURCES,"A serving officer whose name entered this record through a surname and nothing else &mdash; commentary calls him a relative of Blake Neff. Being related to somebody is not evidence, and the page says so plainly."
/People/danny-phillip,site/docs/People/danny-phillip.mdx,mdx,3,People,People,no,Danny Phillip,Danny Phillip,TPUSA team/close proximity. Part of broader TPUSA staff presence at UVU event.,none,,,,none,no,CK_AUTHOR_CREDIT,"TPUSA staff, close enough to the stage to have seen the first minute, and never central to any of the disputes about it. That is exactly what makes the periphery worth reading."
/People/david-engelhardt,site/docs/People/david-engelhardt.mdx,mdx,3,People,People,no,David Engelhardt,David Engelhardt,"Reported member of the Turning Point USA board of directors before September 10, 2025.",image,/img/evidence/6bf9a25aec8cc1e55e362b0ae42a6d36b0d6fb9003a28aee9907dd3962759e9a.jpg,Qmd2PNNKRcK7UtY3cMCrAYQ8t4Mc3KPNetGFADUFJe8XVN,This is a vertical screenshot of a mobile user interface displaying a list of user profiles or database entries.,ck-4sq-side,no,H2_SOURCES,A name on the reported TPUSA board roster as it stood before September 10. Board composition matters because what the organisation did next became a question &mdash; sitting on a board is not one.
/People/david-hull,site/docs/People/david-hull.mdx,mdx,3,People,People,no,Agent David Hull,David Hull,"SBI Agent David Hull — prosecution lead investigator witness Days 1–2 of Tyler Robinson preliminary hearing; UVU surveillance montage, identification, autopsy foundation, discarded leads.",none,,,,none,no,H2_SOURCES,"The State&apos;s lead case agent, who walked the court through the surveillance the prosecution says shows its defendant on campus. He also reportedly learned about the courtyard paving from news reports."
/People/david-sturgill,site/docs/People/david-sturgill.mdx,mdx,3,People,People,no,David Sturgill,David Sturgill,Deputy Utah County Attorney listed among the prosecution team in the State of Utah v. Tyler Robinson case.,none,,,,none,no,H2_SOURCES,"One of the deputy county attorneys whose notice of appearance sits in the docket, and little more. The roster is worth knowing, because discovery fights get argued by name."
/People/deidre-henderson,site/docs/People/deidre-henderson.mdx,mdx,3,People,People,no,Deidre Henderson,Deidre Henderson,Utah Lieutenant Governor Deidre Henderson: listed among officials at the post-arrest press event; documented with attribution.,image,/img/evidence/2a1a4d4a1e1541c783ba6bfc717de7d4b85600db8ecbd48542e5d2659df98c20.jpg,QmQMiTHWuTpeWxWvJy5NkmnvRwphE9LRy2A8jKM1niVVFk,"This is a digital graphic banner or video thumbnail depicting an investigative, conspiracy-style expose titled &quot;UTAH MORMON MAFIA EXPOSED: HENDERSON • QURESHI TIES.&quot; The graphic…",ck-4sq-stack,no,H2_SOURCES,"Utah&apos;s Lieutenant Governor, listed among the officials standing at the September 11 press event. The page is deliberately modest: who held the microphone that day is its own kind of record."
/People/deirdre-amaro,site/docs/People/deirdre-amaro.mdx,mdx,3,People,People,no,Dr. Deirdre Amaro,Deirdre Amaro,"Utah's chief medical examiner, a quadruple board-certified pathologist who joined the state Office of the Medical Examiner shortly before the Charlie Kirk case; named in investigation notes about the autopsy. No wrongdoing established.",image,/img/evidence/01f838226d1de23accd3292b33c6ff6608daff6f1a429c6027d1553810012d57.jpg,QmcuS8nBqnuThttkMyeAnzUooJyU1YAroEykNX7JEmbedv,This is a digital graphic or presentation slide consisting of a collage of three portraits and accompanying text boxes against a muted green background.,ck-4sq-stack,no,H2_SOURCES,"Utah&apos;s chief medical examiner, newly in the role. Her autopsy report reached the court through <a href=""/People/david-hull"">Agent David Hull</a> rather than from her own mouth on the stand."
